CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
A00000443,PLC00003897,12-02-2019,19-06-2020,14-06-2020,Property,137.74,100,Scott Smith,"5886 Crystal Loop
Anthonyfort, KY 80248","149 Dustin Squares
West Daniel, MT 70106",Kingtown,FL,74393.0,022-92-0692,Y,27,103,Y,6,M,Mortgage,MI,26819915,USFD59301159040883,High School,A,Minor Loss,None,1.0,1.0,MD,Thunderbolt,9,AGENT00845,VNDR00164
A00000444,PLC00000500,27-06-2017,28-05-2020,06-06-2020,Travel,75.48,7620,Daniel Frazier,"6295 Thornton Expressway Apt. 525
South Shelbyfort, AL 57101","708 Stacey Land
Dorothytown, AL 40884",Marymouth,AL,62338.0,811-12-5300,Y,28,79,Y,6,M,Own,HI,2737293,OSDE86940377636078,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,VT,Montgomery,21,AGENT00885,None
A00000445,PLC00009213,01-04-2012,17-06-2020,24-05-2020,Motor,22.37,449,Tracy Keller,"1628 Tara Ranch Apt. 194
East Andrewshire, MS 54452","444 Morgan Camp Suite 251
Port Kimberly, MA 52555",West Daniel,AK,14899.0,272-95-9193,Y,34,84,Y,2,H,Mortgage,HI,89288753,ZCSX99511755109249,Masters,A,Major Loss,Police,0.0,0.0,VT,Sebastopol,15,AGENT00024,VNDR00594
A00000446,PLC00001622,15-11-2017,23-05-2020,12-06-2020,Property,142.69,7318,Anna Mcdonald,"22033 Russo Inlet Apt. 096
Michelleberg, MI 68464","773 Robbins Shoals
South Marciaburgh, IN 95045",Port Michelleview,FL,55287.0,385-97-7281,Y,25,119,Y,3,M,Rent,MI,4935440,QRPU95074315131927,Bachelor,A,Total Loss,Ambulance,0.0,1.0,GA,Glendale,19,AGENT01069,None
A00000447,PLC00004838,27-08-2019,26-06-2020,03-06-2020,Mobile,146.74,3694,William Walter,"9691 Wallace Lock Suite 948
Chadmouth, OH 22927","80972 Archer Shores
Torresside, IN 11049",Billybury,FL,68894.0,093-37-7984,N,25,44,Y,3,M,Own,MI,88506997,VSZK35334061655192,Bachelor,A,Major Loss,Police,1.0,1.0,CA,Pooler,17,AGENT00588,VNDR00585
A00000448,PLC00006462,23-06-2017,21-05-2020,11-06-2020,Mobile,116.36,5717,Caleb Wood,"993 Williams Corners
Blakechester, AR 71340","88650 Eric Trail
West Jordan, DC 57484",Fordfort,AZ,3653.0,865-42-1727,Y,27,104,Y,5,M,Rent,HI,26983045,VXDJ12950558514775,Bachelor,A,Major Loss,Police,1.0,1.0,CO,Quincy,3,AGENT00920,VNDR00443
A00000449,PLC00003443,14-02-2017,16-06-2020,03-06-2020,Mobile,16.99,10575,Amanda Carey,"582 George Knolls
Johnsonfurt, CT 36761","53509 Henry Spring Suite 842
Josephfurt, TN 79268",New Gail,AL,29402.0,600-32-4588,Y,28,48,Y,5,M,Own,LI,75755179,MQKR19312656040676,Bachelor,A,Major Loss,Ambulance,1.0,1.0,MD,Hayward,21,AGENT00286,None
A00000450,PLC00003271,11-10-2013,11-06-2020,05-06-2020,Property,156.53,100,Amy White,"7536 Amanda Park
Ronnieview, MA 48536","69271 Smith Corner
Garciafurt, MI 53910",East Michaelland,VT,38249.0,434-60-1350,Y,27,117,Y,2,M,Rent,HI,16633536,GUHP34308125732043,Bachelor,A,Major Loss,Police,1.0,1.0,VT,Nashville,1,AGENT00488,None
A00000451,PLC00006235,06-06-2018,09-06-2020,30-05-2020,Health,155.29,63784,Donna Turner,"3816 Jones Summit Apt. 298
New Bethbury, DE 71189","4288 Bishop Parkways Apt. 420
Butlerland, MT 57576",Taylorburgh,CA,45324.0,776-39-5201,Y,31,103,Y,3,M,Own,MI,72301375,SPBN91059558998156,Bachelor,A,Major Loss,Police,1.0,1.0,GA,Anchorage,0,AGENT00110,None
A00000452,PLC00001741,15-06-2012,13-06-2020,21-05-2020,Property,101.85,1542,Jeremy Martinez,"51584 Cabrera Shore
Stewartberg, AL 38540","06372 Dustin Pike Suite 885
Lake Andreaberg, GA 63185",Campbellborough,CO,85055.0,621-63-2504,Y,44,39,Y,7,M,Mortgage,MI,22383620,NCYG01160242963370,Bachelor,A,Minor Loss,Ambulance,0.0,1.0,AK,Hayward,13,AGENT00552,None
A00000453,PLC00000700,27-01-2015,26-06-2020,14-06-2020,Property,15.2,10536,Brandon Marsh,"829 Gary Extensions Suite 324
Cooperhaven, HI 74886","72687 Carpenter Lock
Williamton, VA 49406",Sandershaven,CA,28763.0,356-33-4962,N,29,13,N,4,M,Own,MI,34001039,STUC41252107129423,Bachelor,D,Major Loss,None,1.0,0.0,MA,Maidstone,4,AGENT01106,VNDR00394
A00000454,PLC00001200,29-03-2015,02-06-2020,26-06-2020,Health,102.52,355,James Roth,"3149 Butler Grove Suite 333
New Mariah, WV 86131","28470 Boyle Ridges
West Tyler, NH 94627",Lake Tracy,KY,16145.0,054-57-1971,N,61,23,N,3,L,Mortgage,LI,16108732,ACQX48454934305620,College,A,Major Loss,Ambulance,1.0,1.0,AZ,Panama City,14,AGENT00471,None
A00000455,PLC00002329,02-09-2016,16-06-2020,18-06-2020,Travel,151.65,33716,Jason Robinson,"PSC 6008, Box 6880
APO AA 42076","20601 Simmons Stream
Roberthaven, MO 95690",Emilyton,VT,16214.0,120-42-7269,Y,31,119,Y,2,M,Rent,MI,8172659,HIAI98474129895551,Bachelor,A,Total Loss,Ambulance,0.0,1.0,VT,Oklahoma City,20,AGENT01048,VNDR00417
A00000456,PLC00000952,14-11-2018,06-06-2020,26-06-2020,Life,90.52,752,Christy Chan,"46839 Vazquez Cliff
Brandontown, TN 15863","24199 Bates Knoll
New Christine, ND 96480",Millerburgh,AL,31010.0,119-15-1075,Y,36,96,Y,3,M,Own,HI,27572731,POVJ71061407467684,Bachelor,A,Minor Loss,Police,1.0,1.0,CO,Anchorage,13,AGENT00739,VNDR00431
A00000457,PLC00000329,23-03-2015,21-06-2020,06-06-2020,Property,13.72,100,Jennifer Adams,"PSC 4276, Box 6386
APO AP 49632","Unit 4716 Box 3363
DPO AA 12797",Ryanmouth,GA,73658.0,596-49-6277,N,46,61,Y,2,M,Rent,MI,48459958,DTPM61980886407557,Bachelor,A,Total Loss,Other,1.0,1.0,AR,Pittsfield,13,AGENT00948,VNDR00192
A00000458,PLC00001109,05-11-2018,07-06-2020,01-06-2020,Motor,174.0,14366,Christopher Murphy DVM,"7792 Samantha Ford
Scottberg, SD 66159","627 Mitchell Freeway Suite 798
Merrittbury, OK 71983",Port Daniel,TN,71489.0,692-56-5856,Y,50,119,Y,5,H,Mortgage,HI,9904671,BARN95353184805072,Bachelor,A,Total Loss,Police,0.0,0.0,CA,Nashville,17,AGENT00433,VNDR00327
A00000459,PLC00005199,10-04-2016,23-06-2020,02-06-2020,Travel,139.02,6421,James Thomas,"0406 Anderson Springs Suite 693
Leslieshire, MD 05216","307 Clark Pike Apt. 546
North Jennifermouth, PA 61492",South Christophertown,CA,96569.0,716-79-0990,Y,25,110,Y,6,M,Mortgage,HI,24264297,JVSI23288615835833,Bachelor,A,Major Loss,Ambulance,1.0,1.0,OK,Washington,2,AGENT01136,None
A00000460,PLC00000813,31-08-2018,08-06-2020,03-06-2020,Travel,92.8,55526,Cynthia Garcia,"573 Alexandra Curve
South Charlesshire, IA 25188","771 Collins Dam
Lake Karenmouth, ME 70408",South Kevintown,AR,86669.0,456-25-1821,Y,38,106,N,3,H,Mortgage,LI,52516965,TQKL85308931271836,High School,D,Major Loss,Ambulance,1.0,1.0,AZ,Bakersfield,7,AGENT00679,VNDR00460
A00000461,PLC00002828,17-02-2020,09-06-2020,16-06-2020,Health,199.67,682,Tina Hensley,"911 Morales Ramp
New Robert, NY 67701","40579 Michael Meadow Apt. 263
Shorttown, DE 18348",New Tammy,MD,91596.0,400-09-6992,Y,28,44,Y,3,L,Rent,LI,19038212,EZEX47177700819180,High School,A,Minor Loss,Police,0.0,1.0,MD,Savannah,4,AGENT00475,None
A00000462,PLC00007965,07-02-2012,03-06-2020,11-06-2020,Mobile,169.16,1322,Michael Gonzales,"9713 Alisha Bridge Apt. 802
North Gregorymouth, WY 35875","99467 Ibarra Plains
West Johnburgh, WY 72685",Lake Erik,CT,66122.0,669-77-0974,Y,39,116,Y,6,L,Own,LI,27630512,ODRE22873380152038,Bachelor,A,Minor Loss,None,0.0,1.0,FL,Plymouth,3,AGENT00437,VNDR00209
A00000463,PLC00008365,21-09-2019,27-05-2020,17-05-2020,Life,97.27,67223,Stephen Hernandez,"6706 Rodriguez Hollow
Schultzland, OR 84435","52288 Reynolds Shores Suite 800
Ellisberg, KS 11802",Jessicaton,FL,79503.0,006-28-7382,Y,25,119,Y,6,H,Rent,HI,87710718,SSPG07154082776272,Bachelor,A,Major Loss,Police,0.0,1.0,KY,Arvada,1,AGENT00265,None
A00000464,PLC00000539,22-10-2018,06-06-2020,10-06-2020,Mobile,86.89,1455,Connie Wright,"16926 David Coves
Josephbury, HI 45894","60181 Rios Lake Apt. 877
Port Maureen, NY 43530",Adamsborough,TN,65492.0,802-40-4317,Y,38,95,Y,5,H,Rent,HI,35019761,MYLO87342168585877,Bachelor,A,Minor Loss,Police,1.0,1.0,TN,Midwest City,11,AGENT01184,VNDR00283
A00000465,PLC00007090,05-08-2011,16-06-2020,07-06-2020,Life,139.98,23379,John Kemp,"41365 Amy Mountain Apt. 015
East Amandatown, OR 61003","2862 Emily Crescent
West Joseph, WV 36834",Wilsonshire,AL,77694.0,273-83-8690,Y,28,90,Y,7,M,Mortgage,HI,6315333,ZUSU40739700340585,Bachelor,A,Total Loss,None,0.0,1.0,AK,Fremont,9,AGENT00736,VNDR00339
A00000466,PLC00002947,06-08-2018,05-07-2020,19-06-2020,Motor,109.63,10611,Mark Sharp,"13189 Hubbard Terrace
East Theresaton, IN 99694","PSC 3625, Box 9451
APO AA 88618",Sabrinaborough,CA,83320.0,117-48-1831,N,30,119,Y,5,M,Own,HI,1474488,EJUC75125289927941,Bachelor,A,Minor Loss,Other,1.0,1.0,OK,Savannah,1,AGENT00266,None
A00000467,PLC00001490,13-10-2012,17-06-2020,02-06-2020,Mobile,88.43,3135,Anna Walls,"910 Mary Manors
New Brianfurt, MD 01599","41629 Steve Forge Apt. 044
Travisside, SC 43847",Port Brookemouth,CA,70158.0,673-18-5241,N,26,109,Y,4,H,Mortgage,HI,18242261,OJKJ21791926880553,High School,A,Major Loss,Ambulance,1.0,1.0,GA,Montgomery,23,AGENT00417,VNDR00445
A00000468,PLC00003125,25-01-2017,26-06-2020,14-06-2020,Motor,104.16,40205,Timothy Boone,"597 Stephanie Road Suite 211
New Sydney, AL 30069","002 Hoffman Lock Suite 590
Jamesport, WI 92096",South Meredith,CA,16011.0,824-18-9920,Y,38,116,Y,4,M,Rent,LI,5629444,ELHV56442621151065,Bachelor,A,Major Loss,Police,0.0,0.0,KY,Montgomery,10,AGENT01109,VNDR00019
A00000469,PLC00004191,22-03-2015,16-06-2020,08-06-2020,Property,90.31,100,Paul Pearson,"747 Dorothy Springs
Port Codyton, AZ 12151","40186 Bennett Route Apt. 189
West Melissaside, KY 51113",Juliemouth,CA,56967.0,596-49-6277,Y,44,75,Y,6,M,Own,LI,10654676,ZLQM61880556688324,MD,A,Minor Loss,None,0.0,1.0,VT,Oklahoma City,4,AGENT01102,VNDR00018
A00000470,PLC00001933,10-10-2018,17-06-2020,25-05-2020,Life,101.92,14623,Kimberly Carson,"68901 Williams Circles
Shieldsland, MD 46447","254 Curtis Isle
West Jamieburgh, NE 28646",Margaretview,MA,40898.0,811-12-5300,Y,39,116,Y,2,L,Rent,HI,44716427,KELB39383261439820,High School,A,Total Loss,Police,1.0,1.0,GA,Louisville,21,AGENT00109,VNDR00018
A00000471,PLC00001951,12-03-2015,20-06-2020,27-05-2020,Motor,164.95,4942,Lisa Rangel,"426 Harmon Summit
North Evanfort, WI 97049","USCGC Johnson
FPO AE 52995",Griffinborough,CT,74437.0,180-98-5958,N,47,59,Y,7,H,Own,HI,52466740,UXOZ99339212580410,None,A,Major Loss,Police,1.0,1.0,CT,Pasadena,11,AGENT00313,VNDR00163
A00000472,PLC00001109,15-12-2016,09-06-2020,10-06-2020,Travel,96.14,1821,Diana Lane,"1424 Hicks Cliffs
Lake Danielberg, VT 96869","47709 Brittany Ferry Suite 945
East Nicholas, TN 09026",Robertmouth,AR,19731.0,318-12-8186,N,29,57,Y,4,L,Rent,HI,38300896,JWRY88397734927420,Bachelor,A,Total Loss,None,1.0,0.0,TN,Nashville,8,AGENT01144,VNDR00278
A00000473,PLC00004838,31-08-2015,13-06-2020,02-06-2020,Mobile,199.67,71185,Jennifer Murphy,"628 David Brook Apt. 538
South Brittany, NM 60109","8768 Sharon Landing Suite 725
West Ashleyburgh, RI 49857",New Douglas,VT,75561.0,689-71-7015,N,43,20,N,3,M,Rent,HI,39078126,QPDJ31062628427358,High School,A,Major Loss,Other,1.0,0.0,CA,Readsboro,4,AGENT00679,VNDR00592
A00000474,PLC00008787,08-02-2017,22-06-2020,30-05-2020,Travel,90.03,8166,Edward White,"501 Huynh Ford
Jimenezchester, IN 61897","28575 Kelly Lodge Apt. 963
Lake Kimport, MD 51441",Joshuafurt,TN,94844.0,473-08-1415,Y,44,119,Y,2,L,Rent,HI,71758012,WRIA71438212656804,High School,A,Major Loss,Police,1.0,1.0,GA,Edmond,6,AGENT00861,None
A00000475,PLC00006537,19-05-2013,11-06-2020,24-06-2020,Mobile,77.68,8043,Karen Johnson,"239 Wolf Plain
Port Christine, FL 96914","PSC 0384, Box 0142
APO AA 33098",Romeroshire,AK,43660.0,381-81-0026,Y,25,108,Y,7,L,Own,MI,27038247,ESAY09503943385997,Bachelor,A,Minor Loss,None,0.0,0.0,MA,Gardner,0,AGENT00428,VNDR00415
A00000476,PLC00002521,19-05-2017,03-06-2020,02-06-2020,Travel,136.73,1206,Jeremy Robinson,"470 Heather Summit Apt. 738
Hayesbury, VT 21114","320 Sims Walk
West Ryan, OK 27044",West Davidfort,VT,18636.0,573-74-3233,Y,32,110,Y,6,M,Rent,LI,25980790,HCTJ21490261535180,Masters,A,Total Loss,Ambulance,0.0,0.0,DC,Melrose,3,AGENT00866,VNDR00323
A00000477,PLC00005176,31-08-2019,25-05-2020,23-05-2020,Travel,167.39,9735,Steven Estrada,"542 Cox Circle Suite 268
Reedborough, KY 25642","5281 April Lock Suite 760
Port Carmenstad, UT 28195",Marshallfurt,DC,62869.0,804-30-0368,Y,38,112,Y,2,H,Rent,MI,85712363,CUEN16601763885548,College,A,Major Loss,Police,1.0,1.0,GA,Savannah,0,AGENT00740,VNDR00586
A00000478,PLC00003240,17-10-2018,22-06-2020,05-06-2020,Life,129.33,14360,William Griffin,"96037 Shaw Forks Apt. 515
North James, AR 35946","735 Alicia Centers
Port Jeffrey, RI 46438",New Deborah,FL,63618.0,099-80-2815,Y,52,70,Y,4,M,Own,LI,15222640,XBPA34898784113114,Bachelor,A,Minor Loss,None,0.0,1.0,CO,San Leandro,13,AGENT00265,VNDR00251
A00000479,PLC00003783,14-08-2011,31-05-2020,27-05-2020,Motor,158.63,100,Melissa Henry,"USCGC Bates
FPO AA 42739","871 Joshua Underpass
Tammyville, OK 10089",Jacobland,AK,9514.0,166-51-5696,Y,28,32,Y,2,M,Rent,HI,19851533,LRXJ36549408803966,College,A,Major Loss,None,1.0,1.0,CA,Savannah,9,AGENT00828,VNDR00106
A00000480,PLC00004927,29-04-2011,02-07-2020,03-06-2020,Travel,145.4,15014,Nicholas Wheeler,"21920 Williams View
North Markborough, NC 66337","04281 Glen Route Suite 287
East Jillton, NH 10808",Port Phillip,DC,3103.0,490-07-0563,Y,35,119,Y,2,M,Mortgage,MI,13554101,TBMW90440948523780,High School,A,Major Loss,Police,1.0,0.0,KY,Nashville,3,AGENT00920,VNDR00200
A00000481,PLC00001630,20-05-2016,09-06-2020,06-06-2020,Health,152.98,1119,Erik Baker,"PSC 0636, Box 1559
APO AA 11838","904 Gallegos Hill
Christophermouth, NY 79373",Mcdonaldfort,CO,83155.0,089-20-6131,Y,44,38,Y,2,M,Own,HI,38597305,XNUO00091965227353,Bachelor,A,Minor Loss,Police,0.0,0.0,CA,Manchester,0,AGENT00472,VNDR00122
A00000482,PLC00003109,21-06-2019,27-06-2020,01-06-2020,Travel,25.78,100,Jill Arroyo,"3215 Todd Keys Suite 417
East Amy, DE 31851","97047 Hendrix Ford
North Terryberg, OH 17348",Kathyburgh,MA,18750.0,525-77-8222,Y,34,71,Y,7,M,Own,MI,81888094,AOFR74882437624632,Bachelor,A,Total Loss,Police,1.0,1.0,AZ,Manchester,1,AGENT01141,VNDR00243
A00000483,PLC00002776,09-12-2018,11-06-2020,10-06-2020,Travel,95.0,2150,Harry Martinez,"987 Barton Fork
South Vanessa, RI 68255","55488 Amanda Stravenue Apt. 993
Lake Annestad, AR 25182",Nicholasbury,AK,84306.0,790-69-8213,Y,28,67,Y,6,H,Own,HI,64766141,JFXJ79200804475955,College,D,Major Loss,None,0.0,1.0,MA,Montgomery,19,AGENT00070,VNDR00171
A00000484,PLC00003987,30-09-2019,05-06-2020,15-06-2020,Health,135.6,13185,Kevin Lawrence,"775 Michael Islands Suite 664
North Virginiastad, NC 07663","4351 Sanchez Haven
North Vicki, AZ 36248",South Wendyside,KY,72456.0,559-05-9128,Y,44,77,Y,3,L,Rent,LI,33143566,RMPA01787965343848,Bachelor,A,Major Loss,None,1.0,1.0,CT,Glendale,14,AGENT00929,None
A00000485,PLC00001899,26-01-2018,13-06-2020,13-06-2020,Life,100.95,100,Richard Wright,"6764 Frazier Mews Apt. 834
Perezchester, NJ 92764","384 Rebecca Crossroad
Beckside, UT 34079",West Dannyview,AK,64532.0,688-99-8377,Y,61,119,Y,7,H,Own,HI,24058276,SIAL14562782818015,High School,A,Major Loss,Police,0.0,1.0,KY,Oklahoma City,10,AGENT00437,VNDR00556
A00000486,PLC00002245,05-10-2019,14-06-2020,31-05-2020,Travel,87.89,46080,Anthony Rodriguez,"39194 Anita Ridge
New Barbara, KS 13495","75292 Hoffman Throughway Suite 722
West Monica, TX 79807",Lake Elizabethbury,TN,37595.0,263-08-8620,Y,38,119,Y,2,L,Rent,MI,-3274225,TNWG90264417708517,Bachelor,A,Major Loss,Police,1.0,1.0,GA,Oakland,9,AGENT00388,VNDR00071
A00000487,PLC00000161,07-12-2014,18-06-2020,17-06-2020,Life,158.68,3791,Johnathan Rodriguez,"2457 Wendy Fork Suite 390
Ericmouth, KS 58737","1304 Christensen Rapid Apt. 170
Diazfort, SC 99777",West Jamie,AK,28448.0,098-78-4603,N,37,92,Y,5,L,Rent,MI,-3923787,GNRW42073527427155,Bachelor,A,Total Loss,Police,1.0,1.0,FL,Nashville,8,AGENT01028,None
A00000488,PLC00003621,16-02-2018,01-07-2020,03-06-2020,Motor,173.92,100,Dwayne Harris,"37870 Dawn Courts
Rojasborough, HI 16167","109 Nancy Common
Moraleshaven, KY 65892",West Michelle,MD,53530.0,568-42-7442,Y,25,119,Y,3,M,Rent,HI,10652371,FQXI07297911287677,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,FL,Panama City,18,AGENT00342,VNDR00472
A00000489,PLC00007915,09-12-2011,25-06-2020,22-05-2020,Mobile,14.36,100,Rebecca Henry,"177 Andrew Port
Kleinland, ME 71647","65810 Lauren Stream Apt. 640
Jacksonville, GA 88832",Wilsonchester,MA,88168.0,799-27-1687,Y,50,81,Y,3,H,Mortgage,HI,72412645,GXJI20315977519225,Bachelor,A,Major Loss,Ambulance,0.0,1.0,FL,Louisville,14,AGENT00567,None
A00000490,PLC00003109,30-03-2011,01-06-2020,17-06-2020,Motor,183.21,58672,Rebecca Parks,"520 Moore Viaduct
Port Christopher, MN 49789","769 Leslie Ways
Stoneside, AR 10177",Millermouth,CA,38583.0,691-55-2667,Y,35,116,Y,3,L,Rent,MI,9292625,HRMV14156068498846,Bachelor,A,Major Loss,Police,1.0,1.0,GA,Louisville,10,AGENT01038,None
A00000491,PLC00004786,05-12-2011,04-06-2020,29-05-2020,Health,120.81,50913,Scott Thomas,"9188 Arnold Plains Suite 420
Taylorland, NH 67928","31906 Elizabeth Lock Apt. 983
Santiagoland, AR 15833",Justinbury,CO,83094.0,677-30-3760,Y,27,118,Y,7,H,Own,HI,93374909,OYHQ13120324848394,Bachelor,A,Major Loss,None,1.0,0.0,VT,Fremont,19,AGENT00738,None
A00000492,PLC00001490,25-08-2013,22-06-2020,20-05-2020,Travel,199.67,1649,Jennifer Garcia,"8694 Devon Loaf
South Sheilatown, GA 08980","158 Cannon Bridge Apt. 045
Claytown, FL 40044",Nicholashaven,OK,54899.0,757-62-2165,Y,25,119,Y,5,L,Rent,LI,12239873,FXMP31299342790642,Bachelor,A,Major Loss,Ambulance,1.0,1.0,CA,Montgomery,0,AGENT00642,VNDR00243
A00000493,PLC00005006,01-03-2012,25-06-2020,22-06-2020,Property,8.73,8582,Daisy Martinez,"PSC 8318, Box 9770
APO AE 16713","673 Colleen Ford
Lake Michelebury, CO 95485",North Matthewville,AL,81235.0,608-49-0295,N,42,76,Y,2,M,Mortgage,HI,88930363,RYKG28755179801348,Bachelor,D,Total Loss,Ambulance,1.0,1.0,CT,Revere,23,AGENT00292,None
A00000494,PLC00002288,21-11-2018,24-06-2020,06-06-2020,Motor,152.79,100,Janet Carr,"729 Jennifer Lakes
Samuelburgh, PA 91075","8561 Arthur Circles
North Sonyamouth, NV 71354",New Anitaville,CT,42676.0,431-59-6758,N,30,105,Y,2,M,Rent,LI,21291541,NENF30572927728349,Bachelor,A,Total Loss,Police,0.0,1.0,GA,Fayetteville,3,AGENT00160,None
A00000495,PLC00008900,10-04-2019,12-06-2020,31-05-2020,Motor,86.34,60685,Eric Johnson,"273 Johnny Isle Apt. 529
Jameshaven, FL 29476","00121 Christopher Inlet
New Matthew, WA 18209",South Daniel,DC,7305.0,802-40-4317,N,39,76,Y,4,H,Rent,HI,77437797,ZUAV46930360415276,PhD,A,Major Loss,None,0.0,1.0,CT,Thunderbolt,8,AGENT00062,VNDR00545
A00000496,PLC00006719,28-07-2019,12-06-2020,17-06-2020,Health,19.05,9201,Dustin Ford,"Unit 5594 Box 0000
DPO AA 52708","750 Debbie Ports
Fergusonmouth, MN 70821",East Krystal,AK,89094.0,081-12-2200,N,46,54,Y,4,M,Own,MI,3621721,LGQQ85095327411211,High School,A,Major Loss,Ambulance,0.0,0.0,VT,Moore,2,AGENT01084,VNDR00483
A00000497,PLC00004901,29-06-2015,03-07-2020,21-05-2020,Travel,83.23,32372,Gina Gilbert,"45273 Lisa Estates Suite 872
Lake Valerie, MS 61742","01615 Dominguez Corner
South Janeshire, DC 99494",Reillymouth,VT,85440.0,120-96-1655,Y,35,108,Y,6,M,Rent,HI,-10421987,TDWR55600874710548,High School,A,Total Loss,None,1.0,1.0,GA,Fayetteville,1,AGENT01049,VNDR00248
A00000498,PLC00006620,12-01-2019,01-06-2020,22-05-2020,Health,137.64,2039,Curtis Bradshaw,"533 Amanda Park
South Kerryport, DC 53732","07955 Lawrence Summit
Hickmanside, MI 14503",Gentryview,CT,7001.0,256-95-2029,N,35,92,Y,3,M,Own,HI,31246176,EWFU32729719042525,High School,A,Major Loss,None,1.0,1.0,MA,Boulder,12,AGENT00539,VNDR00524
A00000499,PLC00007581,05-01-2019,09-06-2020,15-06-2020,Life,89.72,40452,Edward Osborne,"53986 Garcia Fields Suite 312
New Ruthport, AL 80670","PSC 5522, Box 1295
APO AA 39846",Lake Jacqueline,MA,53640.0,811-13-9453,Y,58,70,Y,2,M,Mortgage,LI,10470001,SVYI69014895743514,Bachelor,A,Major Loss,Police,1.0,0.0,DC,Nashville,6,AGENT00093,None
A00000500,PLC00002796,06-11-2016,28-06-2020,22-05-2020,Health,162.85,4736,Kimberly Armstrong,"Unit 1476 Box 1781
DPO AP 07153","7315 Amanda Viaduct Suite 756
Port Samanthaview, OH 07861",Marissaville,OK,65247.0,406-18-8941,N,54,42,Y,3,M,Rent,MI,26524634,KGWW98673752944652,Bachelor,A,Minor Loss,Police,0.0,1.0,TN,Montgomery,9,AGENT00024,VNDR00200
A00000501,PLC00006133,15-12-2016,30-05-2020,23-06-2020,Health,20.47,58369,Rebecca Johnson,"34712 Armstrong Valley
Jennifershire, KY 35462","59884 Matthew Fork Apt. 277
Reynoldsburgh, ID 11271",Marquezburgh,AL,51313.0,562-73-6287,N,32,91,Y,3,M,Rent,MI,27817574,AQPV14493441063223,Bachelor,A,Minor Loss,Ambulance,1.0,0.0,MA,Panama City,4,AGENT00529,None
A00000502,PLC00004192,25-06-2019,11-06-2020,03-06-2020,Health,139.97,15822,Steven Fuller,"77751 Dawn Underpass
Nicoleborough, OR 51091","972 Williams Branch Apt. 618
Logantown, NH 07154",Escobarton,CA,14930.0,420-43-9469,Y,30,119,Y,3,H,Rent,HI,7408155,SYKS13500509742933,Bachelor,A,Minor Loss,Police,1.0,1.0,CA,Washington,4,AGENT00132,None
A00000503,PLC00009834,24-01-2019,14-06-2020,14-06-2020,Property,99.78,61759,Craig Pineda,"9159 Crystal Motorway Apt. 164
Lake Andrewfurt, NH 28617","228 Ricardo Center Suite 170
South Brendan, TX 18833",Jennifershire,VT,63227.0,862-67-1878,Y,48,101,Y,2,H,Own,HI,7901567,CGLD24101544767459,College,A,Major Loss,Police,1.0,1.0,AZ,Severn,6,AGENT01011,None
A00000504,PLC00007278,17-10-2011,17-06-2020,24-05-2020,Health,199.67,137,Timothy George,"578 Karen Ramp Suite 172
Catherinemouth, UT 78267","USNV Green
FPO AE 72037",Lake Bethton,AK,89360.0,341-85-6361,Y,30,119,Y,3,M,Own,HI,82830665,OQYV54335549214456,High School,A,Total Loss,Ambulance,1.0,1.0,CT,Arvada,10,AGENT00022,VNDR00385
A00000505,PLC00009873,05-10-2017,19-06-2020,10-06-2020,Health,165.85,8943,Carmen Ortiz,"5391 Young Estates
West Jenniferbury, TX 42198","741 Barber Courts
Robertsonmouth, CA 25554",Port Gabriellehaven,MA,97414.0,644-94-7805,Y,38,55,Y,4,H,Own,HI,28049195,NUMJ23564530898503,College,A,Major Loss,None,0.0,1.0,FL,Washington,9,AGENT00032,VNDR00249
A00000506,PLC00005108,09-02-2012,11-06-2020,26-05-2020,Travel,15.61,117,Victor Wilson,"USNS Boyer
FPO AA 23508","9548 Renee Ford
Amyside, PA 62167",North Timothy,AK,89800.0,865-89-4615,Y,55,37,Y,7,M,Rent,MI,21030698,IZJM09540404335653,Bachelor,A,Minor Loss,Police,0.0,1.0,AK,Manchester,19,AGENT00822,VNDR00222
A00000507,PLC00007825,21-02-2019,19-06-2020,16-06-2020,Health,176.43,65454,Jeanette Reyes,"452 Tom Light Apt. 573
South Jesuschester, AR 62481","657 Hernandez Bypass
Aaronside, IA 24520",West Jesseland,OK,65370.0,356-67-1639,Y,53,35,Y,4,M,Mortgage,LI,43897932,HWEA43455490697070,Masters,A,Total Loss,Police,0.0,0.0,OK,Melrose,6,AGENT00773,VNDR00093
