CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
A00006851,PLC00001405,15-06-2015,02-06-2020,07-06-2020,Health,135.76,17000,Laurie Aikens,1495 Snell Boulevard,,Nashville,TN,37218,429-96-0456,N,44,19,Y,7,M,Mortgage,MI,65296367,HDHI53199930752102,High School,A,Total Loss,None,1,0,CA,Oakland,23,AGENT01048,
A00000505,PLC00005355,31-10-2019,17-06-2020,17-06-2020,Health,193.41,8000,William Avery,5396 North Reese Avenue,,Fresno,CA,93722,770-36-9067,Y,53,75,Y,7,M,Mortgage,LI,129596408,EUMK12186659746605,High School,A,Major Loss,Ambulance,0,1,GA,Savannah,6,AGENT00679,VNDR00564
A00007123,PLC00004150,20-11-2013,10-06-2020,13-06-2020,Property,142.44,32000,Daniel Thacker,320 Northwest 22nd Street,,Oklahoma City,OK,73103,096-82-6899,N,56,104,Y,5,L,Mortgage,LI,24882466,APIH25146222635793,Bachelor,A,Total Loss,Ambulance,1,1,CT,Manchester,1,AGENT00430,
A00005803,PLC00002847,02-04-2014,10-06-2020,13-06-2020,Travel,71.58,3000,Delmar Arevalo,2632 Jackson Street East,,Carson,CA,90810,407-01-8194,Y,64,114,Y,2,L,Own,LI,96337936,MCLQ37787305592060,Bachelor,A,Total Loss,None,1,0,AZ,Glendale,20,AGENT00420,VNDR00046
A00004135,PLC00004698,27-08-2012,06-06-2020,11-06-2020,Motor,81.46,8000,James Schneider,19 Euston Street,#1F,Brookline,MA,2446,745-79-0204,N,64,78,Y,6,L,Mortgage,MI,123256867,NRDL94588408246198,High School,A,Major Loss,Ambulance,1,1,TN,Nashville,18,AGENT00471,VNDR00209
A00000886,PLC00005023,23-06-2011,04-06-2020,09-06-2020,Mobile,10.48,300,Edwin Martin,161 Creek Road,,Middlebury,VT,5753,379-09-0542,Y,60,114,Y,3,L,Rent,MI,27224241,DERR86905625372087,Bachelor,A,Total Loss,Police,1,0,TN,Nashville,1,AGENT01191,VNDR00276
A00009549,PLC00006576,03-01-2011,17-06-2020,17-06-2020,Health,115.81,1000,Sharon Wright,1400 Doris Drive,,Louisville,KY,40118,403-32-9155,Y,32,37,Y,7,L,Rent,HI,66484738,TYRA07287000165934,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,23,AGENT01110,
A00000940,PLC00004078,04-09-2013,17-06-2020,17-06-2020,Travel,68.39,5000,Carl Irwin,310 Timrod Road,,Manchester,CT,6040,716-79-0990,Y,50,37,Y,5,L,Mortgage,MI,53181895,PKRJ68268990257681,Bachelor,A,Minor Loss,Police,1,0,AZ,Mesa,17,AGENT00283,VNDR00462
A00003104,PLC00001044,18-11-2018,02-06-2020,07-06-2020,Life,58.4,90000,Nancy Malloy,4108 Kogru Place,,Anchorage,AK,99577,733-82-7934,N,28,63,N,4,H,Mortgage,MI,76886290,CGUJ10060148015367,MD,A,Total Loss,Ambulance,1,1,AR,Fayetteville,13,AGENT00893,VNDR00432
A00006395,PLC00000951,02-03-2018,12-06-2020,15-06-2020,Mobile,11.19,700,Linda Austin,2140 East 56th Avenue,#APT 11,Anchorage,AK,99507,775-37-2461,N,43,90,N,7,L,Mortgage,HI,64137676,MUUI23908953177293,Bachelor,A,Minor Loss,Police,1,1,CO,Arvada,16,AGENT00053,VNDR00200
A00008243,PLC00008670,29-08-2010,19-06-2020,19-06-2020,Property,152.83,15000,Vernon Lowe,6095 Terry Lane,,Golden,CO,80403,282-27-8957,Y,29,74,Y,2,M,Own,HI,43048388,JUUW04044978543588,Bachelor,A,Minor Loss,Other,0,1,FL,Panama City,16,AGENT00769,VNDR00450
A00007018,PLC00003842,04-03-2012,10-06-2020,15-06-2020,Mobile,10.59,700,Michael Brandes,11140 West 60th Avenue,,Arvada,CO,80004,713-77-7465,Y,62,25,Y,4,L,Mortgage,MI,58963636,GOPT10821543484427,Bachelor,A,Major Loss,None,1,1,AR,Fayetteville,13,AGENT00342,VNDR00152
A00009787,PLC00000928,17-05-2013,11-06-2020,14-06-2020,Property,139.37,13000,Robert Mitchelle,60 Desousa Drive,,Manchester,CT,6040,440-13-7476,Y,42,97,Y,5,H,Rent,LI,125975434,PNJZ28830582982545,College,A,Major Loss,Ambulance,1,0,AK,Anchorage,13,AGENT01165,VNDR00544
A00000050,PLC00004240,01-11-2017,04-06-2020,09-06-2020,Property,148.58,38000,Nathaniel Carter,3613 East 18th Avenue,,Anchorage,AK,99508,642-23-2458,Y,37,14,Y,2,L,Mortgage,MI,17220268,MPOA99019820740293,Masters,A,Total Loss,Ambulance,1,1,CA,Escondido,8,AGENT00566,VNDR00306
A00001871,PLC00005688,11-05-2018,03-06-2020,08-06-2020,Travel,68.03,2000,Tony Morris,24147 Clinton Court,,Hayward,CA,94545,490-07-0563,Y,52,84,Y,4,L,Mortgage,HI,125940029,TVVA38724399473371,Bachelor,A,Total Loss,None,1,1,CT,Manchester,14,AGENT00551,VNDR00189
A00008568,PLC00003062,06-07-2014,07-06-2020,12-06-2020,Life,65.41,86000,Ralph Hughes,7230 Montagne Circle,,Anchorage,AK,99507,641-25-5481,Y,32,107,Y,2,L,Own,HI,66523343,CERJ13260784707753,Bachelor,A,Major Loss,Ambulance,1,1,AL,Montgomery,17,AGENT01175,VNDR00488
A00009204,PLC00003790,04-10-2017,13-06-2020,16-06-2020,Life,60.76,67000,Charles Claussen,23 Sable Run Lane,,Methuen,MA,1844,406-18-8941,N,50,31,Y,4,M,Rent,MI,27847372,DBRO29436409584487,Bachelor,A,Major Loss,Ambulance,0,1,CA,Hayward,15,AGENT00340,VNDR00305
A00007209,PLC00007878,02-03-2016,10-06-2020,15-06-2020,Travel,80.04,1000,Dana Shelly,23 Sable Run Lane,,Methuen,MA,1844,681-02-8929,Y,64,7,Y,7,H,Own,MI,49097579,WPFH77445155718969,Bachelor,A,Minor Loss,None,1,1,CO,Aurora,2,AGENT00923,VNDR00018
A00007419,PLC00002510,15-09-2017,11-06-2020,14-06-2020,Life,51.75,13000,Daniel Palmer,65 Arcellia Drive,,Manchester,CT,6042,358-56-9410,N,41,62,Y,2,M,Rent,HI,35106461,SCLR22558777014171,High School,A,Minor Loss,Other,0,1,DC,Washington,20,AGENT00023,VNDR00171
A00006371,PLC00002937,18-05-2015,10-06-2020,15-06-2020,Property,151.51,36000,David Crown,7453 West Melinda Lane,,Glendale,AZ,85308,555-88-2027,Y,46,25,Y,2,H,Mortgage,LI,91208303,NIVC24143129342786,Bachelor,A,Total Loss,Ambulance,0,1,AL,Montgomery,15,AGENT00731,VNDR00142
A00000921,PLC00009309,27-11-2015,19-06-2020,19-06-2020,Mobile,10.01,700,Connie Libby,18318 Pioneer Drive,,Anchorage,AK,99577,743-16-6771,Y,50,75,Y,6,M,Own,HI,99621364,EOQF18149958369779,Bachelor,A,Major Loss,Ambulance,0,1,FL,Panama City,17,AGENT01040,
A00004684,PLC00001387,05-07-2018,13-06-2020,16-06-2020,Travel,55.37,3000,Robert Huang,4 Samuel Riggs Circle,,Gloucester,MA,1930,854-67-6228,N,56,76,Y,5,L,Rent,MI,43088144,LIQJ33760499361463,High School,A,Minor Loss,Ambulance,1,0,AK,Anchorage,18,AGENT00767,VNDR00571
A00009181,PLC00008251,21-05-2012,15-06-2020,17-06-2020,Property,84.37,16000,Scott Evans,14003 Crossbranch Court,,Louisville,KY,40245,757-95-6638,Y,39,119,Y,3,L,Own,MI,39641650,STDG12116455900386,Bachelor,A,Major Loss,Ambulance,1,1,DC,Washington,5,AGENT00140,VNDR00139
A00003350,PLC00000103,24-04-2014,02-06-2020,07-06-2020,Life,58.29,97000,Latanya Neville,400 South 28th Street,,Louisville,KY,40212,742-30-8624,Y,57,63,N,5,L,Own,HI,54699409,WKME38988262864237,MD,A,Minor Loss,Ambulance,1,1,CA,Berkeley,7,AGENT00608,
A00002338,PLC00004348,22-09-2015,08-06-2020,13-06-2020,Life,89.56,18000,Peter Faulkner,120 Wells Avenue,,Glen Burnie,MD,21061,726-28-7283,Y,35,63,Y,5,L,Rent,HI,46127882,BOGV41722064063069,Bachelor,A,Major Loss,Police,1,1,AK,Anchorage,23,AGENT00363,
A00004399,PLC00008960,13-05-2017,05-06-2020,10-06-2020,Mobile,8.38,600,Miriam Flynn,644 Byam Road,,Bethel,VT,5032,086-05-5773,Y,48,35,Y,5,L,Mortgage,HI,20821764,QGVV18627057420330,College,A,Total Loss,None,1,1,AL,Montgomery,10,AGENT01154,VNDR00093
A00001863,PLC00000965,06-07-2016,18-06-2020,18-06-2020,Health,189.95,1000,Nancy Mason,424 Callan Avenue,#216,San Leandro,CA,94577,298-82-2926,Y,36,115,Y,2,M,Own,LI,45098268,ATMX48144581165904,MD,A,Total Loss,Police,0,1,GA,Savannah,13,AGENT00539,
A00003075,PLC00007480,15-01-2020,13-06-2020,16-06-2020,Health,145.78,10000,Joan Berry,115 Saint John Street,,Manchester,CT,6040,431-59-6758,Y,36,93,Y,4,L,Mortgage,HI,21610000,UGDN36435635641543,NA,A,Total Loss,Other,0,1,MD,Glen Burnie,19,AGENT00051,VNDR00460
A00000163,PLC00008268,24-06-2015,16-06-2020,17-06-2020,Health,167.28,18000,David Burns,123 Remember Baker Lane,,Hartford,VT,5001,385-82-9607,Y,52,63,Y,3,M,Mortgage,HI,68461911,JXCL51623956175483,NA,A,Minor Loss,Other,1,1,CO,Arvada,10,AGENT00414,VNDR00122
A00003880,PLC00005611,15-11-2015,15-06-2020,17-06-2020,Property,129.87,13000,Matthew Lutz,100 Fenwick Village Drive,,Savannah,GA,31419,664-91-8069,N,43,105,Y,6,M,Rent,HI,12907476,UZMM79123592045960,Masters,A,Total Loss,Police,1,0,CT,Manchester,7,AGENT00377,
A00006232,PLC00007088,20-12-2017,01-06-2020,06-06-2020,Travel,83.47,1000,Pearl Updike,1326 U.S. 80,#403,Garden City,GA,31408,478-52-6089,Y,60,115,Y,2,L,Own,HI,108989858,TLVZ99715879096766,College,A,Minor Loss,Ambulance,0,0,OK,Oklahoma City,23,AGENT00760,VNDR00122
A00002522,PLC00003233,11-08-2017,14-06-2020,16-06-2020,Life,73.22,70000,Jose Sinclair,8150 North 61st Avenue,#3128,Glendale,AZ,85302,314-74-0598,Y,40,91,Y,6,L,Mortgage,MI,39892658,DNRW17894944933490,High School,A,Minor Loss,Ambulance,1,1,GA,Port Wentworth,0,AGENT00102,VNDR00416
A00000337,PLC00004791,14-04-2013,16-06-2020,17-06-2020,Motor,92.87,7000,Melinda Ledesma,2335 Orchard View Lane,,Escondido,CA,92027,135-03-4828,Y,50,30,Y,3,L,Own,LI,103437538,MWXH18187049005209,Bachelor,A,Minor Loss,Ambulance,1,1,OK,Oklahoma City,2,AGENT00040,VNDR00400
A00003125,PLC00003843,13-11-2016,09-06-2020,14-06-2020,Travel,63.94,4000,Donald Dunn,451 East Street,,Huntington,VT,5462,675-01-8863,N,54,80,Y,4,L,Mortgage,MI,65110016,WHXI11739761015207,Bachelor,A,Minor Loss,None,0,0,FL,Panama City,14,AGENT00279,VNDR00292
A00009365,PLC00004154,06-06-2018,18-06-2020,18-06-2020,Travel,90.85,4000,Jill Moore,2313 Mansfield Avenue,,Del City,OK,73115,618-60-0663,Y,59,112,Y,3,M,Rent,HI,93892940,DYSK27683279750741,High School,A,Minor Loss,Ambulance,0,1,AZ,Glendale,6,AGENT00740,VNDR00107
A00007922,PLC00000827,27-05-2017,18-06-2020,18-06-2020,Travel,61.04,2000,Jeremy Allie,481 East Redbud Lane,,Fayetteville,AR,72703,769-26-7598,N,39,63,Y,3,H,Rent,LI,91823717,GRPZ05121348153590,High School,A,Total Loss,Ambulance,1,1,AK,Anchorage,15,AGENT00978,
A00006297,PLC00000560,04-11-2013,01-06-2020,06-06-2020,Mobile,8.5,300,Nichole Huynh,4 Marsh Haven Lane,,Savannah,GA,31411,427-15-5055,Y,36,20,Y,4,L,Rent,MI,72865176,SFJA91497634702646,NA,A,Major Loss,Ambulance,1,1,GA,Savannah,0,AGENT00068,
A00003322,PLC00006000,22-08-2013,08-06-2020,13-06-2020,Life,70.1,80000,Anna Johnson,882 Plantation Way,,Montgomery,AL,36117,374-92-2902,N,50,85,Y,6,M,Own,HI,36393516,KJBJ14649217374394,Masters,A,Major Loss,Police,1,0,VT,Shaftsbury,10,AGENT00469,VNDR00033
A00000438,PLC00008018,01-07-2013,16-06-2020,17-06-2020,Motor,130.13,10000,Joanne Booker,1254 Muldoon Road,,Anchorage,AK,99504,183-26-2168,Y,28,97,Y,6,M,Own,LI,86477042,UYLM31114886915260,High School,A,Minor Loss,Other,1,1,VT,Hartford,17,AGENT00707,VNDR00555
A00009366,PLC00009246,21-10-2019,15-06-2020,17-06-2020,Mobile,6.6,600,Dominga Butler,57 Bremer Drive,,Glen Burnie,MD,21061,359-13-1397,N,56,31,Y,7,L,Rent,LI,98181038,ERIP39599134832474,Bachelor,A,Major Loss,Ambulance,1,0,FL,Panama City Beach,0,AGENT00377,VNDR00254
A00005870,PLC00007774,24-07-2010,20-06-2020,20-06-2020,Motor,121.35,2000,Tommy Tofil,5985 Lamar Street,G,Arvada,CO,80003,555-77-7901,N,31,25,Y,6,M,Rent,LI,109547888,ILKV43230596360863,Bachelor,A,Major Loss,Other,0,1,MD,Crownsville,10,AGENT00375,VNDR00332
A00007714,PLC00001461,20-01-2011,10-06-2020,15-06-2020,Mobile,9.28,600,Adele Newborn,22062 Cameron Street,,Castro Valley,CA,94546,508-02-1851,N,49,48,Y,6,M,Mortgage,MI,122587061,BKFB82336851695836,Bachelor,A,Total Loss,Ambulance,1,1,VT,Weathersfield,22,AGENT00283,VNDR00410
A00006941,PLC00000467,22-08-2018,13-06-2020,16-06-2020,Life,56.24,67000,Russell Castro,416 Ridge Street Northwest,,Washington,DC,20001,395-54-4747,Y,48,40,Y,2,L,Mortgage,LI,42983444,HTOW59419874787451,Bachelor,A,Major Loss,Ambulance,0,1,OK,Ardmore,19,AGENT00613,VNDR00066
A00009627,PLC00009213,26-01-2019,12-06-2020,15-06-2020,Travel,76.33,3000,Dorothy Hart,2577 East Wyman Road,,Fayetteville,AR,72701,127-14-4890,Y,49,114,Y,7,L,Rent,LI,81322723,VDFV98881404567289,Bachelor,A,Minor Loss,None,0,1,KY,Louisville,19,AGENT01039,VNDR00593
A00002301,PLC00007142,09-03-2017,09-06-2020,14-06-2020,Motor,73.93,5000,Betty Beasley,514 East 38th Street,,Savannah,GA,31401,122-40-6457,Y,60,116,Y,4,M,Own,LI,72185746,VNQW55376413231659,Bachelor,A,Minor Loss,Police,1,1,DC,Washington,10,AGENT00641,
A00008726,PLC00004390,25-08-2019,09-06-2020,14-06-2020,Life,54.47,15000,Marcella Lanehart,5615 West Villa Maria Drive,,Glendale,AZ,85308,681-16-4308,Y,33,23,Y,2,L,Rent,MI,44843540,ZDPT04966323126338,Bachelor,A,Total Loss,Police,1,0,CA,Oakland,2,AGENT00379,VNDR00295
A00007489,PLC00003240,23-03-2014,17-06-2020,18-06-2020,Motor,102.16,7000,Claude Harrington,61 Plymouth Lane,,Manchester,CT,6040,041-63-1289,Y,61,115,Y,5,M,Rent,LI,119011304,EDXI81928178720587,Bachelor,A,Major Loss,None,1,1,OK,Oklahoma City,3,AGENT00425,VNDR00451
A00000796,PLC00000270,13-06-2016,09-06-2020,14-06-2020,Travel,64.32,2000,Margaret Meritt,238 Brookley Avenue Southwest,,Washington,DC,20373,838-14-1635,N,32,117,Y,6,M,Own,MI,22074904,EVYL65530675487298,Bachelor,A,Major Loss,Ambulance,0,0,TN,Nashville,19,AGENT00382,VNDR00250
A00003279,PLC00006415,19-11-2012,04-06-2020,09-06-2020,Travel,60.58,1000,Roy Green,241 Methuen Street,,Lowell,MA,1850,862-67-1878,N,55,93,Y,6,L,Rent,HI,81416231,TVXM42511249912181,NA,A,Total Loss,Police,1,1,KY,Louisville,2,AGENT00724,VNDR00564
A00008714,PLC00001806,11-12-2012,18-06-2020,19-06-2020,Life,81.28,100000,Carolyn Cronk,2349 East Tall Oaks Drive,,Fayetteville,AR,72703,059-46-7724,N,37,116,Y,6,M,Own,MI,47282797,JXND94123135359675,College,A,Total Loss,Ambulance,1,1,MD,Severn,0,AGENT00738,VNDR00519
A00009340,PLC00003621,10-09-2017,05-06-2020,10-06-2020,Travel,79.2,5000,Robert Meyer,6604 North 59th Avenue,#17,Glendale,AZ,85301,769-21-3272,Y,26,74,Y,2,M,Mortgage,HI,51769235,WYRW58527126861384,High School,A,Minor Loss,Other,1,0,AL,Montgomery,10,AGENT00948,VNDR00594
A00001684,PLC00004825,06-12-2017,02-06-2020,07-06-2020,Health,138.47,5000,Allison Lysiak,1809 Cedar Drive,,Severn,MD,21144,256-19-5713,Y,56,87,Y,6,L,Rent,LI,16177781,QAQU01470074914506,Bachelor,A,Major Loss,Ambulance,0,1,AL,Montgomery,7,AGENT00286,VNDR00344
A00005229,PLC00000590,15-11-2019,19-06-2020,19-06-2020,Property,133.31,32000,William Sena,6818 North Lagoon Drive,,Panama City,FL,32408,283-63-6007,Y,45,34,Y,5,L,Rent,LI,53555874,HAZK85113239687978,NA,A,Total Loss,Police,1,0,FL,Port Charlotte,13,AGENT00968,
A00002216,PLC00001991,25-01-2018,19-06-2020,19-06-2020,Property,143.83,17000,Amanda Ramirez,5430 Brookdale Avenue,,Oakland,CA,94619,230-99-3004,Y,27,58,Y,2,H,Mortgage,HI,15482972,IEGK27055544580750,Masters,A,Major Loss,Police,0,1,DC,Washington,8,AGENT00210,
A00000228,PLC00008897,02-05-2015,16-06-2020,18-06-2020,Motor,80.5,3000,David Lam,11515 Leemont Drive,,Louisville,KY,40272,759-07-2083,Y,53,86,Y,4,M,Rent,LI,90481448,CEKX16581175261925,College,A,Minor Loss,None,0,1,OK,Norman,1,AGENT00972,VNDR00504
A00003684,PLC00005498,15-06-2018,04-06-2020,09-06-2020,Mobile,9.96,200,Kathy Curry,7113 North 69th Avenue,,Glendale,AZ,85303,589-91-3296,N,32,90,Y,4,H,Mortgage,LI,83628836,PTYL43609408242187,Bachelor,A,Minor Loss,Ambulance,1,0,KY,Louisville,14,AGENT00412,VNDR00177
A00008847,PLC00007760,30-05-2014,09-06-2020,14-06-2020,Property,123.95,39000,Jonathan Henderson,7910 Ralston Road,#7,Arvada,CO,80002,426-34-2070,N,42,34,Y,7,L,Own,MI,119561090,QJDE76684073334742,Bachelor,A,Total Loss,Police,0,1,KY,Louisville,16,AGENT00174,VNDR00138
A00004778,PLC00003980,03-10-2014,13-06-2020,16-06-2020,Mobile,9.76,100,James Allen,4221 U.S. 5,,Burke,VT,5871,405-71-9501,Y,36,41,Y,4,L,Rent,LI,66761493,FJTK24393386874973,Bachelor,A,Total Loss,None,1,1,CT,Manchester,14,AGENT01124,VNDR00074
A00000146,PLC00007465,11-01-2012,14-06-2020,17-06-2020,Travel,79.44,3000,Patricia Woods,1917 Whitaker Street,,Savannah,GA,31401,471-89-1174,N,30,59,Y,4,M,Rent,LI,39610513,OSNT80587933314550,Bachelor,A,Major Loss,Ambulance,1,0,CT,Manchester,14,AGENT00746,VNDR00546
A00006136,PLC00004126,22-10-2019,17-06-2020,18-06-2020,Travel,79.96,5000,Juan Ray,1780 142nd Avenue,,San Leandro,CA,94578,108-45-3780,Y,29,79,N,7,L,Mortgage,LI,56833409,IEQK90856693758535,Bachelor,A,Minor Loss,Police,1,0,KY,Louisville,12,AGENT01067,
A00008276,PLC00009541,12-10-2010,11-06-2020,16-06-2020,Life,75.11,66000,Lacey Ross,1710 East Harold Street,,Fayetteville,AR,72703,356-33-4962,Y,25,42,Y,6,H,Rent,MI,109105741,WBRL00629616905750,High School,A,Total Loss,Police,1,1,MD,Davidsonville,22,AGENT00555,VNDR00102
A00001493,PLC00002208,25-03-2018,02-06-2020,07-06-2020,Life,52.78,48000,George Cothran,201 North Locust Avenue,B,Fayetteville,AR,72701,681-08-7250,Y,60,52,Y,3,L,Rent,MI,50974526,RMFJ58697411418147,Masters,A,Total Loss,Police,1,1,AR,Fayetteville,2,AGENT00772,VNDR00466
A00009678,PLC00003214,06-06-2014,10-06-2020,15-06-2020,Travel,60.06,5000,William Oconnor,1819 Q Street Southeast,,Washington,DC,20020,296-89-1002,Y,58,87,Y,7,L,Rent,HI,79851170,WNUG31658725253407,Bachelor,A,Major Loss,Police,1,1,AR,Fayetteville,23,AGENT00209,VNDR00058
A00002335,PLC00007057,17-05-2013,16-06-2020,18-06-2020,Motor,110.63,2000,Martin White,2150 Yarbrough Street,,Montgomery,AL,36110,648-53-0891,Y,43,31,Y,5,L,Rent,MI,55211556,FMUD45318461296115,Bachelor,A,Minor Loss,Ambulance,1,1,DC,Washington,20,AGENT00441,VNDR00087
A00001113,PLC00000843,01-09-2017,19-06-2020,19-06-2020,Mobile,6.26,500,James Marriot,5130 Morris Way,,Fremont,CA,94536,356-02-4324,N,46,48,Y,2,M,Rent,MI,108966994,ADKP86217139097345,Bachelor,D,Total Loss,Police,0,1,CO,Westminster,21,AGENT00899,VNDR00383
A00001733,PLC00000015,09-03-2013,13-06-2020,16-06-2020,Health,165.75,3000,Cora Marrara,12420 West Montebello Avenue,,Litchfield Park,AZ,85340,138-18-5938,Y,34,91,Y,2,M,Rent,MI,128945762,LXXA80382980833297,High School,A,Total Loss,Police,1,1,MD,Annapolis,2,AGENT00847,
A00006309,PLC00005886,15-12-2010,22-06-2020,22-06-2020,Health,170.21,16000,Dewey Forbes,7998 Chase Circle,#1,Arvada,CO,80003,857-56-8320,N,29,119,N,6,L,Mortgage,LI,82139038,EGTI33084805069889,College,A,Total Loss,Ambulance,1,1,GA,Savannah,19,AGENT00228,VNDR00327
A00004833,PLC00005941,16-02-2016,05-06-2020,10-06-2020,Property,114.76,38000,Evelyn Montgomery,5708 West Union Hills Drive,,Glendale,AZ,85308,400-86-3799,N,55,81,N,3,L,Mortgage,HI,72452152,QYGW58241290899369,Bachelor,A,Major Loss,None,0,1,AR,Fayetteville,6,AGENT00567,VNDR00488
A00003160,PLC00005381,01-05-2014,14-06-2020,17-06-2020,Life,52.04,29000,Gilbert Foley,172 Homestead Street,,Manchester,CT,6042,563-74-7250,Y,26,7,Y,7,L,Mortgage,MI,19089339,IBVW78649044494825,Bachelor,A,Minor Loss,Ambulance,0,1,FL,Panama City,4,AGENT00306,
A00005289,PLC00003932,23-05-2014,22-06-2020,22-06-2020,Travel,91.6,5000,Tami Anderson,1164 Middle Turnpike West,A,Manchester,CT,6040,558-58-4647,Y,57,71,Y,7,L,Mortgage,HI,23442069,TEVT67035706414531,Masters,A,Total Loss,None,1,1,VT,Weathersfield,18,AGENT01092,VNDR00161
A00009467,PLC00000256,03-12-2012,05-06-2020,10-06-2020,Life,68.14,17000,Raymond Morris,2130 Loren Circle,,Fayetteville,AR,72701,064-59-7177,N,46,61,Y,7,M,Rent,LI,114432328,FMUW36371662956091,High School,A,Major Loss,Police,1,1,DC,Washington,6,AGENT00625,
A00008552,PLC00001483,29-09-2017,20-06-2020,20-06-2020,Property,150.81,13000,Todd Watson,645 Governor Bridge Road,,Davidsonville,MD,21035,329-60-0423,Y,61,89,Y,6,L,Own,MI,67744710,EGMA41513178997647,College,A,Major Loss,Ambulance,0,1,CO,Arvada,18,AGENT00291,VNDR00329
A00004517,PLC00003172,20-10-2013,15-06-2020,18-06-2020,Travel,55.72,3000,Shirley Porter,18 Curry Lane,,Manchester,CT,6040,553-48-1427,N,53,57,Y,6,M,Own,MI,53563743,SGBP58743001278386,High School,A,Minor Loss,Police,1,1,MD,Deale,21,AGENT00503,VNDR00519
A00007864,PLC00005176,04-10-2015,09-06-2020,14-06-2020,Motor,73.78,1000,Dixie Ramlall,8496 Isles Court,,Pasadena,MD,21122,534-09-8412,Y,52,67,Y,7,L,Mortgage,HI,43870844,EJSU32691038371320,Bachelor,A,Minor Loss,Police,1,1,CA,Oakland,23,AGENT00710,
A00006854,PLC00000541,21-01-2012,05-06-2020,10-06-2020,Property,111.5,31000,Cynthia Hollingshead,220 Avenue B,,Williston,VT,5495,430-76-3698,N,62,116,Y,6,M,Own,LI,28259927,OXBM31618029799372,MD,A,Minor Loss,Ambulance,1,0,OK,Oklahoma City,19,AGENT01158,
A00009277,PLC00002133,02-04-2011,04-06-2020,09-06-2020,Property,133.3,13000,Holli Fisher,722 Oak Grove Circle,,Severna Park,MD,21146,727-68-6766,N,45,35,Y,5,M,Own,HI,80678313,TLUI34616318004937,Bachelor,A,Minor Loss,None,1,1,MD,Odenton,17,AGENT00438,VNDR00466
A00001115,PLC00008679,15-07-2011,13-06-2020,16-06-2020,Motor,85.44,6000,Melvin Bengtson,53 Greenwood Avenue,#1,Wakefield,MA,1880,116-50-4591,Y,55,35,Y,5,M,Own,LI,94924192,SALO22710616921178,High School,A,Minor Loss,Police,1,1,AZ,Glendale,17,AGENT00299,
A00005998,PLC00008775,12-12-2014,15-06-2020,18-06-2020,Health,162.61,7000,James Ceraos,1169 East Hopkins Avenue,,Aspen,CO,81611,175-78-5479,Y,29,97,N,3,M,Mortgage,LI,42185912,DQNH24590070393165,Bachelor,A,Major Loss,None,1,1,AL,Montgomery,12,AGENT00839,
A00004454,PLC00008699,27-10-2010,11-06-2020,16-06-2020,Health,108.44,7000,Vanessa Bellamy,103 Aspen Place Northeast,,Calhoun,GA,30701,098-33-5926,N,47,11,N,6,M,Own,MI,31178493,ZOUF02602211496844,High School,A,Major Loss,Other,1,1,AZ,Glendale,22,AGENT00478,VNDR00339
A00008870,PLC00000908,13-11-2010,19-06-2020,20-06-2020,Travel,68.71,4000,Clint Dobey,202 Deer Run Trail,,Manchester,CT,6042,787-37-3179,N,57,69,N,5,L,Mortgage,MI,36856710,HLQD68542100086216,Masters,A,Total Loss,None,1,0,MD,Annapolis,22,AGENT00274,VNDR00348
A00007259,PLC00009795,18-07-2015,08-06-2020,13-06-2020,Motor,129.99,2000,Wanda Carrara,171 Brickhill Circle,,Pooler,GA,31322,160-19-6268,N,63,60,Y,3,L,Mortgage,HI,18188516,FYZU57832993439048,Bachelor,A,Total Loss,Police,1,1,AR,Fayetteville,6,AGENT00740,VNDR00437
A00008626,PLC00001825,18-02-2014,16-06-2020,18-06-2020,Health,153.74,14000,Robert Beals,2944 Sheldon Jackson Street,,Anchorage,AK,99508,200-47-8226,N,27,78,Y,5,L,Rent,MI,75591887,QFTH98070769896520,Masters,A,Minor Loss,Ambulance,1,1,TN,Nashville,8,AGENT01113,VNDR00583
A00009352,PLC00009147,20-07-2014,20-06-2020,20-06-2020,Life,84.57,95000,Kathy Barkhimer,2414 Parker Street,#R 16,Berkeley,CA,94704,248-72-1264,Y,54,101,N,4,L,Own,HI,112239523,LEFD13516434386360,Bachelor,A,Minor Loss,Police,1,1,AR,Conway,17,AGENT00004,
A00008239,PLC00003009,09-01-2019,09-06-2020,14-06-2020,Health,183.6,6000,Laura Campbell,415 West 42nd Street,,Savannah,GA,31401,065-60-8533,Y,57,10,Y,4,H,Mortgage,MI,17960269,NUJN52350828044486,Bachelor,D,Minor Loss,Police,1,1,GA,Savannah,23,AGENT01188,
